897	2147	juhla-aula	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:38:14.255403	2015-05-21 19:38:14.255403
898	2160b	160b	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:38:14.255403	2015-05-21 19:38:14.255403
899	2232	232	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:38:14.255403	2015-05-21 19:38:14.255403
900	2242	242	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:38:14.255403	2015-05-21 19:38:14.255403
901	2305a	sauna	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:38:14.271036	2015-05-21 19:38:14.271036
902	2B157	Kirjaston neuvotteluhuone	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:38:14.271036	2015-05-21 19:38:14.271036
903	2B212	Neuvotteluhuone 1	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:38:14.271036	2015-05-21 19:38:14.271036
904	2B213	Neuvotteluhuone 2	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:38:14.271036	2015-05-21 19:38:14.271036
905	2B380	B380	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:38:14.271036	2015-05-21 19:38:14.271036
906	2Kalliotekniikka	B205	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:38:14.271036	2015-05-21 19:38:14.271036
907	2KorroosioJaMVTsemina	B236	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:38:14.271036	2015-05-21 19:38:14.271036
908	2LuentosaliV2	145	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:38:14.271036	2015-05-21 19:38:14.271036
909	2MateriaalitieteenSem	225	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:38:14.286653	2015-05-21 19:38:14.286653
910	2MekProsSemina	B306	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:38:14.286653	2015-05-21 19:38:14.286653
911	2MetallurgianSemina	B329	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:38:14.286653	2015-05-21 19:38:14.286653
912	2V1	C100	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:38:14.286653	2015-05-21 19:38:14.286653
913	2V3	C101	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:38:14.286653	2015-05-21 19:38:14.286653
914	Puunjalostustekniikka 1	\N	\N	Vuorimiehentie 1	60.181621	24.824842	2015-05-21 19:38:14.286653	2015-05-21 19:38:14.286653
915	237	237	\N	Vuorimiehentie 1	60.181621	24.824842	2015-05-21 19:38:14.286653	2015-05-21 19:38:14.286653
916	Halko	Halko / 220	\N	Vuorimiehentie 1	60.181621	24.824842	2015-05-21 19:38:14.286653	2015-05-21 19:38:14.286653
917	Kuitu	Kuitu / 225	\N	Vuorimiehentie 1	60.181621	24.824842	2015-05-21 19:38:14.302278	2015-05-21 19:38:14.302278
918	L1	241	\N	Vuorimiehentie 1	60.181621	24.824842	2015-05-21 19:38:14.302278	2015-05-21 19:38:14.302278
919	L2	240	\N	Vuorimiehentie 1	60.181621	24.824842	2015-05-21 19:38:14.302278	2015-05-21 19:38:14.302278
920	Lastu	Lastu / 228	\N	Vuorimiehentie 1	60.181621	24.824842	2015-05-21 19:38:14.302278	2015-05-21 19:38:14.302278
921	Pihka	Pihka / 322	\N	Vuorimiehentie 1	60.181621	24.824842	2015-05-21 19:38:14.302278	2015-05-21 19:38:14.302278
922	Pulpperi	Pulpperi / 140	\N	Vuorimiehentie 1	60.181621	24.824842	2015-05-21 19:38:14.302278	2015-05-21 19:38:14.302278
923	Puunjalostustekniikka 2	\N	\N	Vuorimiehentie x	60.180362	24.825819	2015-05-21 19:38:14.302278	2015-05-21 19:38:14.302278
924	218a	218a	\N	Vuorimiehentie x	60.180362	24.825819	2015-05-21 19:38:14.317903	2015-05-21 19:38:14.317903
925	121	121	\N	Vuorimiehentie x	60.180362	24.825819	2015-05-21 19:38:14.317903	2015-05-21 19:38:14.317903
926	122	122	\N	Vuorimiehentie x	60.180362	24.825819	2015-05-21 19:38:14.317903	2015-05-21 19:38:14.317903
927	123	123	\N	Vuorimiehentie x	60.180362	24.825819	2015-05-21 19:38:14.317903	2015-05-21 19:38:14.317903
928	128	Kanto	\N	Vuorimiehentie x	60.180362	24.825819	2015-05-21 19:38:14.317903	2015-05-21 19:38:14.317903
929	129	Kaarna	\N	Vuorimiehentie x	60.180362	24.825819	2015-05-21 19:38:14.317903	2015-05-21 19:38:14.317903
930	130	Käpy	\N	Vuorimiehentie x	60.180362	24.825819	2015-05-21 19:38:14.317903	2015-05-21 19:38:14.317903
931	218b	218b	\N	Vuorimiehentie x	60.180362	24.825819	2015-05-21 19:38:14.317903	2015-05-21 19:38:14.317903
932	Maarintalo	\N	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.333528	2015-05-21 19:38:14.333528
933	203	203	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.333528	2015-05-21 19:38:14.333528
934	204	204	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.333528	2015-05-21 19:38:14.333528
935	205	205	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.333528	2015-05-21 19:38:14.333528
936	206	206	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.333528	2015-05-21 19:38:14.333528
937	207	207	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.333528	2015-05-21 19:38:14.333528
938	211	211	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.333528	2015-05-21 19:38:14.333528
939	212	212	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.333528	2015-05-21 19:38:14.333528
940	214	214	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.349154	2015-05-21 19:38:14.349154
941	215	215	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.349154	2015-05-21 19:38:14.349154
942	216	216	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.349154	2015-05-21 19:38:14.349154
943	218	218	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.349154	2015-05-21 19:38:14.349154
944	219	219	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.349154	2015-05-21 19:38:14.349154
945	220	220	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.349154	2015-05-21 19:38:14.349154
946	221	221	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.349154	2015-05-21 19:38:14.349154
947	222	222	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.349154	2015-05-21 19:38:14.349154
948	224	224	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.364779	2015-05-21 19:38:14.364779
949	226	226	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.364779	2015-05-21 19:38:14.364779
950	227	227	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.364779	2015-05-21 19:38:14.364779
951	229	229	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.364779	2015-05-21 19:38:14.364779
952	245	245	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.364779	2015-05-21 19:38:14.364779
953	255	255	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.364779	2015-05-21 19:38:14.364779
954	258	258	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.364779	2015-05-21 19:38:14.364779
955	260	260	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.364779	2015-05-21 19:38:14.364779
956	262	262	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.380405	2015-05-21 19:38:14.380405
957	264	264	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.380405	2015-05-21 19:38:14.380405
958	266	266	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.380405	2015-05-21 19:38:14.380405
959	268	268	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.380405	2015-05-21 19:38:14.380405
960	Maari-A	167	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.380405	2015-05-21 19:38:14.380405
961	Maari-B	Mikroluokka 5	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.380405	2015-05-21 19:38:14.380405
962	Maari-C	Mikroluokka 3	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.380405	2015-05-21 19:38:14.380405
963	Maari-D	186	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.380405	2015-05-21 19:38:14.380405
964	Maari-E	172	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.396029	2015-05-21 19:38:14.396029
965	Maari-F	159	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.396029	2015-05-21 19:38:14.396029
966	Maari-K	243	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.396029	2015-05-21 19:38:14.396029
967	Maari-L	242	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.396029	2015-05-21 19:38:14.396029
968	Maari-M	278	\N	Sähkömiehentie 3	60.189249	24.826226	2015-05-21 19:38:14.396029	2015-05-21 19:38:14.396029
969	Sähkötalo 1	\N	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:38:14.396029	2015-05-21 19:38:14.396029
970	ST1	223	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:38:14.396029	2015-05-21 19:38:14.396029
971	203	Edison	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:38:14.396029	2015-05-21 19:38:14.396029
972	212	Maxwell	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:38:14.411655	2015-05-21 19:38:14.411655
973	231	231	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:38:14.411655	2015-05-21 19:38:14.411655
974	271	271	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:38:14.411655	2015-05-21 19:38:14.411655
975	326	326	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:38:14.411655	2015-05-21 19:38:14.411655
976	329	329	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:38:14.411655	2015-05-21 19:38:14.411655
977	330	330	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:38:14.411655	2015-05-21 19:38:14.411655
978	331	331	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:38:14.411655	2015-05-21 19:38:14.411655
979	341	341	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:38:14.411655	2015-05-21 19:38:14.411655
980	379	 	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:38:14.427299	2015-05-21 19:38:14.427299
981	381	H1	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:38:14.427299	2015-05-21 19:38:14.427299
982	428	428	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:38:14.427299	2015-05-21 19:38:14.427299
983	432	432	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:38:14.427299	2015-05-21 19:38:14.427299
984	433	433	\N	Otakaari 7	60.188972	24.833404	2015-05-21 19:38:14.427299	2015-05-21 19:38:14.427299
985	Tietotekniikka	\N	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.427299	2015-05-21 19:38:14.427299
986	A106	A106	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.427299	2015-05-21 19:38:14.427299
987	A117	A117	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.427299	2015-05-21 19:38:14.427299
988	A120	A120	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.442906	2015-05-21 19:38:14.442906
989	A123	A123	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.442906	2015-05-21 19:38:14.442906
990	A136	A136	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.442906	2015-05-21 19:38:14.442906
991	A142	A142	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.442906	2015-05-21 19:38:14.442906
992	A211	A211	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.442906	2015-05-21 19:38:14.442906
993	A218	A218	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.442906	2015-05-21 19:38:14.442906
994	A225	A225	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.442906	2015-05-21 19:38:14.442906
995	A232	A232	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.442906	2015-05-21 19:38:14.442906
996	A243	A243	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.458531	2015-05-21 19:38:14.458531
997	A319	A319	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.458531	2015-05-21 19:38:14.458531
998	A322	A322	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.458531	2015-05-21 19:38:14.458531
999	A328	A328	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.458531	2015-05-21 19:38:14.458531
1000	A346	A346	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.458531	2015-05-21 19:38:14.458531
1001	B115	B115	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.458531	2015-05-21 19:38:14.458531
1002	B122	B122	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.458531	2015-05-21 19:38:14.458531
1003	B130	B130	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.458531	2015-05-21 19:38:14.458531
1004	B219	B219	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.474156	2015-05-21 19:38:14.474156
1005	B353	B353	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.474156	2015-05-21 19:38:14.474156
1006	B357	B357	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.474156	2015-05-21 19:38:14.474156
1007	C106	C106	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.474156	2015-05-21 19:38:14.474156
1008	C307	C307	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.474156	2015-05-21 19:38:14.474156
1009	T1	C202	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.474156	2015-05-21 19:38:14.474156
1010	T2	C105	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.474156	2015-05-21 19:38:14.474156
1011	T3	C206	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.489791	2015-05-21 19:38:14.489791
1012	T4	A238	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.489791	2015-05-21 19:38:14.489791
1013	T5	A133	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.489791	2015-05-21 19:38:14.489791
1014	TSauna	T-talon sauna	\N	Konemiehentie 2	60.18695	24.821355	2015-05-21 19:38:14.489791	2015-05-21 19:38:14.489791
1015	TUAS	\N	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.489791	2015-05-21 19:38:14.489791
1016	AS1	1018	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.489791	2015-05-21 19:38:14.489791
1017	1135	1135	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.489791	2015-05-21 19:38:14.489791
1018	1141	1141	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.489791	2015-05-21 19:38:14.489791
1019	1142	1142	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.505406	2015-05-21 19:38:14.505406
1020	1143	1143	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.505406	2015-05-21 19:38:14.505406
1021	1144	1144	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.505406	2015-05-21 19:38:14.505406
1022	1592	1592	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.505406	2015-05-21 19:38:14.505406
1023	1593	1593	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.505406	2015-05-21 19:38:14.505406
1024	1594	1594	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.505406	2015-05-21 19:38:14.505406
1025	1595	1595	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.505406	2015-05-21 19:38:14.505406
1026	1596	ruokalan kabinetti	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.505406	2015-05-21 19:38:14.505406
1027	2103	2103	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.521032	2015-05-21 19:38:14.521032
1028	2104	2104	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.521032	2015-05-21 19:38:14.521032
1029	2179	2179	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.521032	2015-05-21 19:38:14.521032
1030	3103	3103	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.521032	2015-05-21 19:38:14.521032
1031	3104	3104	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.521032	2015-05-21 19:38:14.521032
1032	3550	3550	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.521032	2015-05-21 19:38:14.521032
1033	3551	3551	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.536657	2015-05-21 19:38:14.536657
1034	4126	4126	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.536657	2015-05-21 19:38:14.536657
1035	1021-1022	1021-1022	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.536657	2015-05-21 19:38:14.536657
1036	1023-1024	1023-1024	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.536657	2015-05-21 19:38:14.536657
1037	1165-66	1165-66	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.536657	2015-05-21 19:38:14.536657
1038	1171-72	1171-72	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.536657	2015-05-21 19:38:14.536657
1039	1174-1176	1174-1176	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.536657	2015-05-21 19:38:14.536657
1040	1521-1522	1521-1522	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.536657	2015-05-21 19:38:14.536657
1041	2534-2535	2534-2535	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.552283	2015-05-21 19:38:14.552283
1042	37/1001	ala-aula	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.552283	2015-05-21 19:38:14.552283
1043	37/2001	ylä-aula	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.552283	2015-05-21 19:38:14.552283
1044	AS2	2006	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.552283	2015-05-21 19:38:14.552283
1045	AS3	1621	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.552283	2015-05-21 19:38:14.552283
1046	Odeion	Odeion / 2007	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.552283	2015-05-21 19:38:14.552283
1047	TU1	1017	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.552283	2015-05-21 19:38:14.552283
1048	TU2	2005	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.552283	2015-05-21 19:38:14.552283
1049	TU3	1194	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.567907	2015-05-21 19:38:14.567907
1050	TU4	1195	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.567907	2015-05-21 19:38:14.567907
1051	TU5	1199	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.567907	2015-05-21 19:38:14.567907
1052	TU6	1200	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.567907	2015-05-21 19:38:14.567907
1053	TU7	1201	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.567907	2015-05-21 19:38:14.567907
1054	TU8	4125	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.567907	2015-05-21 19:38:14.567907
1055	TUAula	aula	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.567907	2015-05-21 19:38:14.567907
1056	TUSauna	TUAS-talon sauna	\N	Otaniementie 17	60.187078	24.818931	2015-05-21 19:38:14.567907	2015-05-21 19:38:14.567907
